22R3PE-9	Plate5_barcode89_assembly_info.txt
22S1PE-5	Plate5_barcode90_assembly_info.txt
22S1PE-17	Plate5_barcode91_assembly_info.txt
22S1PE-29	Plate5_barcode92_assembly_info.txt
22S2PE-11	Plate5_barcode93_assembly_info.txt
22S3PE-11	Plate5_barcode94_assembly_info.txt
22A2VL55-5	Plate5_barcode95_assembly_info.txt
22A3VL55-9	Plate5_barcode96_assembly_info.txt
22A3VL55-10	Plate6_barcode1_assembly_info.txt
22H2VL55-3	Plate6_barcode2_assembly_info.txt
22L1VL55-2	Plate6_barcode3_assembly_info.txt
22L2VL55-4	Plate6_barcode4_assembly_info.txt
22R1VL55-4	Plate6_barcode5_assembly_info.txt
22R3VL55-6	Plate6_barcode6_assembly_info.txt
22S1VL55-8	Plate6_barcode7_assembly_info.txt
22S3VL55-5	Plate6_barcode8_assembly_info.txt
22A3VL55-11	Plate6_barcode9_assembly_info.txt
22H2VL55-4	Plate6_barcode10_assembly_info.txt
22L1VL55-3	Plate6_barcode11_assembly_info.txt
22L2VL55-5	Plate6_barcode12_assembly_info.txt
22R1VL55-5	Plate6_barcode13_assembly_info.txt
22R3VL55-7	Plate6_barcode14_assembly_info.txt
22S1VL55-9	Plate6_barcode15_assembly_info.txt
22S3VL55-6	Plate6_barcode16_assembly_info.txt
22A3VL55-12	Plate6_barcode17_assembly_info.txt
22H2VL55-5	Plate6_barcode18_assembly_info.txt
22L1VL55-4	Plate6_barcode19_assembly_info.txt
22L2VL55-6	Plate6_barcode20_assembly_info.txt
22R1VL55-6	Plate6_barcode21_assembly_info.txt
22R3VL55-8	Plate6_barcode22_assembly_info.txt
22S2VL55-1	Plate6_barcode23_assembly_info.txt
22S3VL55-7	Plate6_barcode24_assembly_info.txt
22A3VL55-13	Plate6_barcode25_assembly_info.txt
22H2VL55-6	Plate6_barcode26_assembly_info.txt
22L1VL55-5	Plate6_barcode27_assembly_info.txt
22L2VL55-7	Plate6_barcode28_assembly_info.txt
